refund_id,txn_id,refund_amount,refund_date,reason
10610,358572,36.06,2025-10-27 04:40:26.642991,Product Issue
10611,358628,481.48,2025-07-06 18:14:38.642991,Product Issue
10612,358637,800.03,2025-07-20 19:28:38.642991,Duplicate
10613,358671,488.01,2025-12-23 15:04:41.642991,Duplicate
10614,358725,495.8,2026-01-20 15:02:29.642991,Product Issue
10615,358766,443.41,2026-03-16 11:56:18.642991,Duplicate
10616,358767,155.52,2025-12-01 00:36:17.642991,Duplicate
10617,358834,281.64,2025-05-29 22:28:03.642991,Duplicate
10618,358841,729.71,2025-09-29 10:18:29.642991,Duplicate
10619,358850,37.53,2025-07-08 02:05:25.642991,Duplicate
10620,358886,164.35,2025-11-17 00:02:39.642991,Duplicate
10621,358948,323.88,2026-02-03 00:22:26.642991,Duplicate
10622,359071,268.14,2025-05-20 16:14:39.642991,Customer Request
10623,359106,104.46,2026-01-01 08:51:16.642991,Customer Request
10624,359108,379.75,2025-12-15 07:54:22.642991,Customer Request
10625,359112,541.48,2026-01-24 04:59:43.642991,Customer Request
10626,359126,80.65,2025-12-07 16:26:47.642991,Product Issue
10627,359153,59.1,2025-09-23 08:06:29.642991,Product Issue
10628,359175,76.19,2026-03-23 02:43:10.642991,Product Issue
10629,359189,399.11,2025-09-28 05:23:52.642991,Duplicate
10630,359300,544.63,2025-08-28 07:31:50.642991,Fraud
10631,359331,69.71,2025-08-23 03:34:29.642991,Fraud
10632,359351,513.5,2025-06-06 06:56:51.642991,Duplicate
10633,359404,481.84,2025-07-10 19:38:16.642991,Customer Request
10634,359423,740.35,2026-02-26 20:51:34.642991,Product Issue
10635,359441,544.52,2025-06-14 15:08:08.642991,Duplicate
10636,359458,165.85,2025-04-26 21:43:24.642991,Duplicate
10637,359467,551.48,2025-05-23 23:58:50.642991,Duplicate
10638,359471,538.37,2026-01-07 20:11:03.642991,Fraud
10639,359492,245.88,2025-12-05 09:20:12.642991,Duplicate
10640,359592,311.51,2025-08-29 17:48:28.642991,Duplicate
10641,359597,64.69,2025-09-27 07:25:19.642991,Fraud
10642,359606,482.66,2025-07-07 15:36:04.642991,Product Issue
10643,359682,532.78,2025-06-27 10:07:34.642991,Fraud
10644,359730,290.82,2026-02-15 18:46:25.642991,Product Issue
10645,359765,425.67,2025-11-24 23:21:12.642991,Duplicate
10646,359786,211.69,2025-10-31 06:48:34.642991,Customer Request
10647,359826,662.48,2026-03-07 13:16:18.642991,Fraud
10648,359839,238.6,2025-07-24 04:25:02.642991,Duplicate
10649,359876,228.11,2025-11-27 22:36:34.642991,Duplicate
10650,359915,866.68,2025-12-10 11:52:55.642991,Fraud
10651,359932,402.25,2025-10-29 09:15:34.642991,Product Issue
10652,359960,572.72,2025-12-11 13:37:34.642991,Product Issue
10653,359970,336.44,2025-07-08 23:12:33.642991,Duplicate
10654,359987,90.64,2025-09-12 11:49:21.642991,Fraud
10655,360024,699.26,2026-03-13 17:39:07.642991,Fraud
10656,360069,43.81,2025-09-08 18:36:27.642991,Product Issue
10657,360082,934.28,2025-07-13 23:05:28.642991,Fraud
10658,360088,330.55,2025-05-03 17:29:42.642991,Fraud
10659,360145,89.87,2025-11-16 19:22:28.642991,Customer Request
10660,360195,457.79,2025-05-05 02:56:20.642991,Fraud
10661,360220,821.61,2026-02-26 10:30:28.642991,Customer Request
10662,360247,553.33,2026-03-03 06:11:30.642991,Customer Request
10663,360278,288.68,2026-03-13 02:01:31.642991,Customer Request
10664,360304,878.32,2026-03-27 17:27:09.642991,Duplicate
10665,360309,410.84,2026-02-11 17:47:14.642991,Fraud
10666,360475,147.82,2025-08-30 12:47:44.642991,Customer Request
10667,360479,782.17,2025-07-09 18:29:46.642991,Fraud
10668,360493,199.6,2025-10-22 14:06:07.642991,Fraud
10669,360540,268.87,2026-02-27 01:11:05.642991,Duplicate
10670,360623,389.68,2026-04-18 17:36:00.642991,Product Issue
10671,360644,304.25,2026-04-07 06:24:48.642991,Product Issue
10672,360662,451.49,2025-05-05 07:01:47.642991,Duplicate
10673,360679,752.77,2025-05-23 06:09:10.642991,Customer Request
10674,360683,455.89,2026-04-10 00:53:52.642991,Customer Request
10675,360685,466.34,2026-03-18 03:39:42.642991,Customer Request
10676,360717,76.07,2025-12-11 00:38:49.642991,Duplicate
10677,360746,677.43,2025-09-07 20:29:16.642991,Duplicate
10678,360749,701.95,2025-05-26 18:33:01.642991,Duplicate
10679,360759,139.5,2025-04-26 20:10:13.642991,Customer Request
10680,360765,704.14,2025-07-14 09:53:04.642991,Duplicate
10681,360859,416.88,2025-08-13 00:12:13.642991,Duplicate
10682,360869,353.34,2025-12-01 12:39:09.642991,Duplicate
10683,360879,526.03,2025-08-23 03:22:35.642991,Duplicate
10684,360882,434.64,2025-07-11 10:26:06.642991,Product Issue
10685,360946,68.1,2025-05-08 14:56:21.642991,Customer Request
10686,360989,122.62,2025-08-19 04:40:34.642991,Duplicate
10687,361014,466.75,2025-10-07 08:07:08.642991,Fraud
10688,361029,179.35,2025-10-24 14:40:35.642991,Customer Request
10689,361098,220.44,2026-03-10 10:50:55.642991,Product Issue
10690,361129,635.34,2025-06-25 02:50:04.642991,Duplicate
10691,361153,40.86,2026-04-17 16:06:08.642991,Duplicate
10692,361158,327.48,2026-01-06 20:31:50.642991,Duplicate
10693,361162,159.24,2025-09-21 14:33:51.642991,Fraud
10694,361242,123.38,2025-07-28 00:34:36.642991,Product Issue
10695,361422,248.9,2025-06-17 19:34:43.642991,Product Issue
10696,361424,316.15,2025-09-27 13:32:38.642991,Customer Request
10697,361464,315.47,2025-09-05 20:19:26.642991,Fraud
10698,361473,457.79,2026-03-08 18:53:14.642991,Duplicate
10699,361488,493.07,2025-11-19 02:23:35.642991,Product Issue
10700,361519,373.48,2026-04-22 04:26:36.642991,Duplicate
10701,361568,777.07,2025-12-07 02:30:42.642991,Customer Request
10702,361570,302.84,2025-12-14 20:24:30.642991,Product Issue
10703,361590,634.88,2025-12-23 08:12:26.642991,Customer Request
10704,361629,261.48,2025-09-06 20:13:21.642991,Duplicate
10705,361670,907.82,2025-07-10 04:45:39.642991,Fraud
10706,361707,56.77,2026-01-27 13:27:09.642991,Fraud
10707,361735,274.46,2025-05-17 09:02:25.642991,Fraud
10708,361769,469.84,2025-06-01 19:03:22.642991,Duplicate
10709,361782,494.15,2025-09-07 13:28:06.642991,Duplicate
10710,361785,708.9,2025-09-28 21:15:48.642991,Duplicate
10711,361796,357.5,2026-04-08 18:34:58.642991,Duplicate
10712,361859,683.92,2025-07-16 12:14:42.642991,Duplicate
10713,361904,21.61,2025-08-17 14:19:52.642991,Customer Request
10714,361961,754.14,2026-03-29 02:37:29.642991,Product Issue
10715,361977,588.8,2026-03-04 05:48:03.642991,Fraud
10716,361981,760.46,2026-03-20 17:24:57.642991,Duplicate
10717,362038,349.89,2026-02-04 02:04:02.642991,Customer Request
10718,362046,223.55,2025-05-29 09:37:59.642991,Fraud
10719,362054,495.82,2025-12-29 21:14:52.642991,Customer Request
10720,362083,56.1,2025-10-13 19:55:06.642991,Duplicate
10721,362117,894.88,2025-07-22 14:11:39.642991,Customer Request
10722,362260,88.89,2025-12-04 07:15:19.642991,Duplicate
10723,362274,74.12,2026-03-24 23:56:17.642991,Product Issue
10724,362307,45.54,2025-06-03 16:10:06.642991,Duplicate
10725,362313,130.84,2026-01-21 08:42:34.642991,Product Issue
10726,362319,201.42,2025-12-27 15:28:14.642991,Customer Request
10727,362397,531.63,2026-01-19 01:52:20.642991,Product Issue
10728,362421,355.65,2025-07-30 23:52:52.642991,Fraud
10729,362427,283.27,2025-05-09 07:34:26.642991,Product Issue
10730,362470,683.54,2025-08-15 22:14:49.642991,Product Issue
10731,362499,421.98,2026-02-28 17:19:27.642991,Fraud
10732,362520,362.26,2025-12-21 02:45:41.642991,Duplicate
10733,362536,644.58,2025-12-20 10:05:38.642991,Duplicate
10734,362561,290.89,2025-05-19 17:32:36.642991,Product Issue
10735,362589,469.91,2025-08-06 05:59:18.642991,Customer Request
10736,362592,430.35,2026-02-26 04:24:02.642991,Fraud
10737,362639,227.6,2026-03-27 00:53:32.642991,Duplicate
10738,362650,186.53,2025-08-10 19:33:00.642991,Customer Request
10739,362675,117.3,2025-10-10 11:10:11.642991,Duplicate
10740,362792,898.91,2025-12-15 03:15:53.642991,Customer Request
10741,362802,56.21,2025-10-07 20:09:33.642991,Fraud
10742,362809,285.74,2025-09-24 21:31:03.642991,Product Issue
10743,362871,576.38,2026-04-19 22:16:21.642991,Fraud
10744,362938,302.18,2026-03-09 22:50:03.642991,Duplicate
10745,362974,71.19,2025-07-28 12:20:55.642991,Fraud
10746,363011,345.16,2025-06-26 05:49:07.642991,Product Issue
10747,363062,587.53,2025-12-11 20:06:20.642991,Customer Request
10748,363096,486.09,2026-02-06 14:06:49.642991,Duplicate
10749,363102,526.38,2025-12-22 21:57:40.642991,Product Issue
10750,363125,218.59,2025-11-13 22:43:24.642991,Duplicate
10751,363167,151.24,2026-01-28 12:58:29.642991,Duplicate
10752,363182,76.24,2025-12-09 10:12:32.642991,Product Issue
10753,363198,186.14,2025-09-09 15:01:54.642991,Fraud
10754,363234,83.25,2025-06-14 01:15:51.642991,Duplicate
10755,363244,419.9,2025-12-18 15:22:13.642991,Duplicate
10756,363251,65.5,2026-01-04 00:13:14.642991,Customer Request
10757,363260,630.39,2025-12-26 16:50:35.642991,Fraud
10758,363267,198.3,2026-02-10 02:38:18.642991,Product Issue
10759,363269,233.81,2026-01-05 17:10:08.642991,Fraud
10760,363283,268.7,2026-04-22 11:49:50.642991,Duplicate
10761,363373,185.55,2026-02-25 18:48:02.642991,Fraud
10762,363374,255.0,2025-06-30 23:31:53.642991,Customer Request
10763,363473,256.54,2025-06-26 08:21:20.642991,Fraud
10764,363529,43.82,2025-09-10 09:29:30.642991,Fraud
10765,363576,596.2,2025-06-15 16:43:56.642991,Fraud
10766,363619,159.25,2025-10-24 20:49:20.642991,Fraud
10767,363652,223.92,2025-12-07 04:36:42.642991,Product Issue
10768,363670,167.63,2025-05-11 14:18:53.642991,Duplicate
10769,363870,558.4,2026-03-02 11:18:33.642991,Product Issue
10770,363940,136.16,2025-07-21 20:06:01.642991,Customer Request
10771,364007,277.04,2025-05-25 20:08:43.642991,Customer Request
10772,364019,402.79,2026-01-18 16:07:19.642991,Product Issue
10773,364022,279.07,2026-03-03 14:38:02.642991,Fraud
10774,364039,580.03,2025-07-28 20:30:42.642991,Product Issue
10775,364070,15.35,2025-12-18 08:40:06.642991,Fraud
10776,364122,426.76,2026-03-30 14:04:14.642991,Fraud
10777,364188,459.65,2026-01-16 21:01:53.642991,Customer Request
10778,364201,42.44,2026-02-02 22:16:30.642991,Customer Request
10779,364212,121.12,2026-03-07 11:16:54.642991,Customer Request
10780,364242,733.14,2026-02-02 10:11:47.642991,Customer Request
10781,364274,206.91,2025-07-27 23:26:46.642991,Customer Request
10782,364277,288.67,2026-01-10 01:26:40.642991,Customer Request
10783,364325,47.73,2025-08-02 01:16:13.642991,Product Issue
10784,364389,491.62,2026-01-10 07:44:41.642991,Fraud
10785,364440,674.51,2025-11-09 03:41:43.642991,Fraud
10786,364451,150.08,2025-08-14 10:51:33.642991,Duplicate
10787,364490,239.11,2026-03-01 15:58:59.642991,Fraud
10788,364493,531.25,2025-08-26 10:16:29.642991,Product Issue
10789,364521,275.46,2025-09-27 16:59:56.642991,Fraud
10790,364571,108.2,2026-01-06 19:39:00.642991,Customer Request
10791,364650,167.53,2025-08-02 07:55:14.642991,Duplicate
10792,364663,527.15,2025-08-11 07:50:59.642991,Customer Request
10793,364780,6.06,2025-08-22 09:22:32.642991,Duplicate
10794,364835,298.24,2025-05-01 09:54:59.642991,Fraud
10795,364977,595.71,2026-04-03 00:37:15.642991,Duplicate
10796,364986,131.64,2025-09-26 19:18:04.642991,Fraud
10797,365003,556.31,2025-06-25 15:27:20.642991,Fraud
10798,365004,722.58,2025-11-04 02:45:32.642991,Product Issue
10799,365011,541.21,2026-02-01 03:42:52.642991,Fraud
10800,365045,299.48,2025-12-17 15:53:09.642991,Product Issue
10801,365118,261.48,2025-12-18 09:20:54.642991,Customer Request
10802,365157,551.75,2025-12-12 16:24:19.642991,Duplicate
10803,365173,818.54,2025-10-15 02:37:08.642991,Fraud
10804,365252,469.27,2025-05-12 04:53:36.642991,Duplicate
10805,365268,242.07,2026-03-05 01:40:19.642991,Fraud
10806,365280,427.93,2025-05-27 02:51:21.642991,Product Issue
10807,365301,141.91,2025-10-11 00:46:11.642991,Customer Request
10808,365307,652.74,2026-01-19 07:16:32.642991,Duplicate
10809,365310,316.25,2025-07-15 01:10:02.642991,Fraud
10810,365340,492.48,2026-02-21 11:58:54.642991,Customer Request
10811,365345,109.97,2025-08-08 21:37:16.642991,Customer Request
10812,365357,408.25,2025-07-03 14:52:06.642991,Duplicate
10813,365359,196.6,2025-08-13 08:37:28.642991,Customer Request
10814,365402,167.43,2025-10-26 20:08:27.642991,Product Issue
10815,365414,737.49,2025-08-29 10:20:10.642991,Customer Request
10816,365618,245.99,2025-05-13 00:59:02.642991,Customer Request
10817,365619,240.93,2026-02-27 15:35:52.642991,Product Issue
10818,365672,23.2,2025-10-08 13:52:16.642991,Customer Request
10819,365732,284.86,2025-12-28 01:51:04.642991,Customer Request
10820,365803,370.65,2025-10-12 07:12:39.642991,Fraud
10821,365807,550.25,2026-01-06 03:05:21.642991,Customer Request
10822,365831,352.9,2025-09-28 17:10:59.642991,Customer Request
10823,365897,287.64,2025-06-27 14:04:24.642991,Fraud
10824,365912,368.03,2025-12-20 16:33:42.642991,Duplicate
10825,365942,344.81,2025-09-07 09:19:46.642991,Customer Request
10826,365954,16.32,2025-08-18 14:07:49.642991,Duplicate
10827,365972,152.62,2025-12-02 23:47:02.642991,Fraud
10828,365997,366.8,2026-02-04 13:25:41.642991,Customer Request
10829,366001,363.91,2025-08-04 19:00:32.642991,Product Issue
10830,366039,455.82,2025-10-12 02:20:27.642991,Customer Request
10831,366072,718.75,2025-07-09 19:52:39.642991,Fraud
10832,366132,616.02,2025-08-17 19:59:20.642991,Product Issue
10833,366161,229.74,2025-08-22 00:36:00.642991,Customer Request
10834,366173,358.75,2025-12-27 12:50:47.642991,Fraud
10835,366184,371.41,2025-12-23 17:21:38.642991,Fraud
10836,366213,619.34,2025-08-05 23:22:38.642991,Duplicate
10837,366278,629.15,2025-12-26 14:59:30.642991,Customer Request
10838,366344,362.74,2025-12-15 20:27:04.642991,Product Issue
10839,366518,623.35,2026-04-03 05:29:51.642991,Fraud
10840,366543,486.89,2025-11-14 10:54:59.642991,Duplicate
10841,366546,446.58,2025-09-28 21:50:50.642991,Fraud
10842,366625,326.35,2025-09-02 13:48:30.642991,Customer Request
10843,366658,136.66,2025-06-09 10:21:58.642991,Product Issue
10844,366681,124.26,2025-12-05 23:08:20.642991,Customer Request
10845,366688,352.87,2026-03-04 21:31:09.642991,Product Issue
10846,366704,600.93,2025-09-18 17:33:24.642991,Product Issue
10847,366712,236.12,2025-12-19 17:53:45.642991,Duplicate
10848,366724,100.6,2026-01-31 10:18:09.642991,Fraud
10849,366748,213.94,2025-11-04 16:37:02.642991,Duplicate
10850,366767,679.59,2025-07-31 14:46:18.642991,Fraud
10851,366827,109.96,2025-05-03 22:22:45.642991,Duplicate
10852,366885,858.06,2025-09-14 08:36:17.642991,Duplicate
10853,366988,175.63,2025-07-03 05:32:34.642991,Product Issue
10854,366991,561.21,2026-01-21 10:29:03.642991,Customer Request
10855,367068,395.16,2025-10-12 02:34:45.642991,Customer Request
10856,367101,174.03,2025-10-12 06:13:58.642991,Customer Request
10857,367210,449.37,2025-10-14 07:47:06.642991,Customer Request
10858,367213,529.17,2025-11-29 11:56:42.642991,Customer Request
10859,367219,144.89,2026-03-20 11:43:43.642991,Customer Request
10860,367223,473.05,2025-07-18 00:46:06.642991,Fraud
10861,367287,720.92,2025-08-29 06:19:14.642991,Customer Request
10862,367317,266.85,2026-02-17 17:37:31.642991,Product Issue
10863,367435,231.61,2025-10-28 08:03:20.642991,Customer Request
10864,367470,519.69,2025-10-16 08:39:37.642991,Customer Request
10865,367491,94.77,2025-10-23 20:12:55.642991,Fraud
10866,367492,194.08,2025-10-04 01:13:48.642991,Fraud
10867,367518,166.0,2026-01-05 06:16:35.642991,Duplicate
10868,367531,125.49,2025-06-30 21:21:48.642991,Product Issue
10869,367536,245.5,2025-10-19 10:31:50.642991,Duplicate
10870,367545,608.08,2025-11-27 13:08:12.642991,Duplicate
10871,367625,403.96,2025-11-30 09:00:40.642991,Duplicate
10872,367636,399.15,2025-09-04 06:01:16.642991,Duplicate
10873,367650,92.24,2025-08-23 15:00:35.642991,Product Issue
10874,367654,376.16,2026-03-20 02:04:41.642991,Product Issue
10875,367679,507.68,2025-06-09 14:34:27.642991,Fraud
10876,367689,701.85,2025-05-28 16:42:38.642991,Duplicate
10877,367697,5.67,2025-08-23 21:06:17.642991,Product Issue
10878,367725,182.92,2026-02-15 05:15:34.642991,Duplicate
10879,367731,685.67,2025-05-09 17:32:10.642991,Fraud
10880,367733,386.26,2026-01-01 18:58:54.642991,Duplicate
10881,367748,244.69,2025-09-17 10:54:43.642991,Product Issue
10882,367829,357.05,2025-08-02 20:11:22.642991,Duplicate
10883,367929,425.95,2026-04-16 09:56:11.642991,Customer Request
10884,367954,293.92,2025-10-17 20:27:16.642991,Duplicate
10885,367970,64.38,2025-11-03 08:05:28.642991,Product Issue
10886,368012,225.24,2025-11-12 17:00:06.642991,Duplicate
10887,368111,612.36,2025-07-20 17:44:17.642991,Fraud
10888,368144,256.56,2025-08-13 15:41:43.642991,Duplicate
10889,368150,603.37,2026-03-31 10:04:56.642991,Customer Request
10890,368273,58.29,2025-08-04 04:41:48.642991,Customer Request
10891,368301,481.5,2026-04-15 09:42:25.642991,Fraud
10892,368331,530.58,2025-12-21 20:37:28.642991,Customer Request
10893,368403,385.72,2025-10-01 06:02:00.642991,Duplicate
10894,368433,563.81,2025-09-16 14:07:22.642991,Fraud
10895,368444,430.66,2026-03-25 21:50:15.642991,Fraud
10896,368519,355.48,2025-08-12 23:54:26.642991,Duplicate
10897,368531,42.95,2025-08-07 14:07:11.642991,Product Issue
10898,368577,122.4,2026-04-10 01:02:24.642991,Duplicate
10899,368583,71.11,2025-07-08 06:35:22.642991,Product Issue
10900,368599,301.16,2026-01-26 23:12:08.642991,Product Issue
10901,368707,296.69,2025-09-25 10:32:28.642991,Customer Request
10902,368728,833.14,2025-10-01 20:04:31.642991,Duplicate
10903,368740,325.85,2026-02-25 10:18:59.642991,Customer Request
10904,368756,441.2,2026-03-10 20:00:44.642991,Product Issue
10905,368759,580.36,2025-04-30 05:45:20.642991,Product Issue
10906,368810,110.97,2025-11-09 09:04:58.642991,Fraud
10907,368822,671.36,2025-04-29 08:30:11.642991,Duplicate
10908,368840,727.56,2025-10-02 08:50:26.642991,Duplicate
10909,368862,344.69,2025-12-03 19:22:24.642991,Fraud
10910,368907,225.67,2025-05-15 21:38:33.642991,Fraud
10911,369017,139.4,2025-07-30 23:58:34.642991,Customer Request
10912,369045,412.56,2026-01-24 20:20:45.642991,Duplicate
10913,369086,371.08,2026-03-09 19:29:36.642991,Duplicate
10914,369122,558.85,2025-07-28 00:37:24.642991,Duplicate
10915,369138,191.11,2025-12-12 03:40:38.642991,Customer Request
10916,369149,316.48,2025-08-20 10:27:17.642991,Product Issue
10917,369369,217.77,2025-11-29 19:07:54.642991,Customer Request
10918,369372,9.72,2025-05-17 08:40:15.642991,Fraud
10919,369376,322.07,2025-06-14 18:03:19.642991,Duplicate
10920,369531,65.94,2025-12-14 03:44:22.642991,Duplicate
10921,369555,308.47,2025-11-14 03:12:28.642991,Product Issue
10922,369571,337.4,2025-09-15 16:51:54.642991,Duplicate
10923,369597,390.8,2026-02-11 02:14:14.642991,Fraud
10924,369644,284.53,2026-04-03 21:27:32.642991,Customer Request
10925,369654,829.91,2026-01-01 02:17:26.642991,Product Issue
10926,369662,375.03,2025-06-18 19:13:20.642991,Duplicate
10927,369686,64.41,2025-08-24 12:06:18.642991,Product Issue
10928,369697,77.99,2025-12-16 13:45:04.642991,Product Issue
10929,369724,215.25,2026-01-23 06:41:46.642991,Duplicate
10930,369742,649.94,2025-09-27 10:29:08.642991,Fraud
10931,369774,381.13,2026-03-23 18:14:51.642991,Customer Request
10932,369782,233.49,2025-07-04 11:33:53.642991,Product Issue
10933,369788,765.04,2025-05-31 10:43:53.642991,Duplicate
10934,369808,87.73,2025-10-15 14:43:40.642991,Customer Request
10935,369815,523.61,2026-01-27 23:37:45.642991,Product Issue
10936,369850,175.77,2026-02-03 01:01:01.642991,Duplicate
10937,369887,144.87,2026-01-12 17:51:45.642991,Duplicate
10938,369972,226.35,2026-03-22 05:03:07.642991,Customer Request
10939,370043,223.8,2025-05-24 10:54:52.642991,Duplicate
10940,370081,774.44,2025-10-14 14:16:38.642991,Fraud
10941,370144,721.33,2025-07-31 14:37:36.642991,Customer Request
10942,370189,206.51,2025-11-28 14:21:12.642991,Fraud
10943,370223,612.46,2026-01-17 17:54:31.642991,Fraud
10944,370239,265.08,2025-05-18 15:37:57.642991,Customer Request
10945,370240,371.26,2025-05-24 19:17:04.642991,Customer Request
10946,370244,267.76,2025-10-20 06:12:39.642991,Customer Request
10947,370246,126.37,2026-03-29 20:00:45.642991,Customer Request
10948,370255,92.85,2025-05-26 23:17:28.642991,Duplicate
10949,370265,629.33,2026-03-02 17:33:07.642991,Fraud
10950,370312,435.66,2025-05-09 07:30:24.642991,Product Issue
10951,370391,306.27,2026-04-06 08:48:45.642991,Product Issue
10952,370410,745.37,2025-09-23 04:38:24.642991,Duplicate
10953,370427,817.41,2025-08-05 18:57:11.642991,Customer Request
10954,370432,536.73,2025-07-08 18:16:54.642991,Product Issue
10955,370471,563.12,2025-10-01 04:33:04.642991,Fraud
10956,370477,245.21,2025-05-27 04:48:01.642991,Fraud
10957,370505,409.42,2025-11-01 03:02:54.642991,Product Issue
10958,370509,396.53,2025-09-20 02:32:04.642991,Fraud
10959,370548,261.03,2025-09-12 23:05:51.642991,Fraud
10960,370611,259.08,2025-06-10 05:15:25.642991,Fraud
10961,370618,115.18,2025-08-02 11:29:41.642991,Fraud
10962,370646,690.7,2025-08-15 17:20:31.642991,Product Issue
10963,370717,816.45,2025-09-25 03:46:14.642991,Duplicate
10964,370740,550.58,2025-11-20 13:58:28.642991,Customer Request
10965,370755,550.12,2025-10-21 16:33:11.642991,Product Issue
10966,370774,603.52,2025-08-25 04:04:08.642991,Customer Request
10967,370784,404.59,2026-02-14 12:12:57.642991,Duplicate
10968,370811,30.24,2025-12-16 20:51:10.642991,Product Issue
10969,370815,450.15,2026-04-24 08:18:37.642991,Customer Request
10970,370819,514.38,2026-03-30 10:49:07.642991,Customer Request
10971,370824,447.53,2026-02-11 20:01:43.642991,Fraud
10972,370827,445.51,2025-09-29 16:54:49.642991,Customer Request
10973,370840,438.72,2026-04-09 01:56:20.642991,Duplicate
10974,370869,891.82,2025-07-11 05:45:16.642991,Product Issue
10975,370878,549.1,2026-01-05 11:04:28.642991,Product Issue
10976,370908,833.03,2026-01-31 16:33:12.642991,Customer Request
10977,370915,696.58,2025-09-23 01:41:15.642991,Fraud
10978,370956,555.72,2025-10-29 20:51:44.642991,Customer Request
10979,370957,374.92,2025-05-01 07:36:37.642991,Fraud
10980,370987,497.6,2026-03-30 11:14:13.642991,Fraud
10981,371032,130.9,2026-04-10 08:43:31.642991,Fraud
10982,371052,808.89,2026-03-05 01:48:29.642991,Duplicate
10983,371058,236.31,2025-05-20 23:23:15.642991,Duplicate
10984,371061,508.7,2025-10-13 07:41:54.642991,Product Issue
10985,371068,521.82,2025-06-24 19:01:59.642991,Duplicate
10986,371111,43.6,2026-02-28 14:27:25.642991,Fraud
10987,371126,709.17,2025-11-20 01:30:54.642991,Duplicate
10988,371255,606.3,2025-11-29 11:22:49.642991,Product Issue
10989,371267,85.79,2025-05-04 11:53:59.642991,Duplicate
10990,371283,44.16,2026-03-08 20:11:06.642991,Customer Request
10991,371326,491.79,2025-09-14 14:43:24.642991,Fraud
10992,371367,180.43,2025-11-13 06:36:52.642991,Fraud
10993,371372,474.31,2026-04-21 16:22:49.642991,Fraud
10994,371380,428.49,2025-08-05 15:21:09.642991,Fraud
10995,371408,641.72,2025-12-04 15:24:25.642991,Product Issue
10996,371436,784.66,2025-06-06 16:25:50.642991,Fraud
10997,371545,498.78,2025-10-29 10:42:37.642991,Product Issue
10998,371587,532.32,2025-11-01 10:28:32.642991,Customer Request
10999,371596,138.29,2025-05-20 02:58:21.642991,Product Issue
11000,371633,902.95,2025-10-29 17:08:07.642991,Duplicate
11001,371739,745.63,2025-09-06 10:15:12.642991,Customer Request
11002,371751,8.62,2025-07-06 01:57:08.642991,Fraud
11003,371794,350.36,2026-04-08 11:39:29.642991,Fraud
11004,371820,209.35,2025-05-30 11:00:36.642991,Duplicate
11005,371888,136.68,2025-05-07 00:31:49.642991,Customer Request
11006,371912,122.41,2025-10-12 12:47:45.642991,Duplicate
11007,371918,754.17,2025-06-14 11:38:37.642991,Customer Request
11008,371927,982.11,2025-11-01 21:07:51.642991,Duplicate
11009,371930,306.29,2025-06-15 14:20:12.642991,Duplicate
11010,371944,15.58,2025-10-01 07:25:00.642991,Fraud
11011,371952,628.58,2025-09-27 17:55:24.642991,Product Issue
11012,371989,975.68,2026-03-16 16:46:20.642991,Customer Request
11013,372031,710.77,2025-10-14 11:09:39.642991,Duplicate
11014,372051,13.75,2026-01-21 02:42:20.642991,Product Issue
11015,372074,827.49,2026-02-28 14:18:10.642991,Product Issue
11016,372075,612.17,2025-06-01 16:03:09.642991,Product Issue
11017,372103,561.94,2026-03-01 23:13:48.642991,Customer Request
11018,372159,413.88,2025-12-29 22:49:29.642991,Fraud
11019,372187,327.7,2026-03-08 05:21:57.642991,Customer Request
11020,372206,81.59,2026-02-03 14:03:21.642991,Fraud
11021,372268,29.45,2025-09-27 15:45:29.642991,Product Issue
11022,372404,158.35,2025-10-06 03:12:01.642991,Duplicate
11023,372455,389.42,2026-01-12 05:20:31.642991,Product Issue
11024,372565,346.05,2026-04-21 21:55:14.642991,Fraud
11025,372577,205.1,2025-11-25 11:10:06.642991,Fraud
11026,372588,126.57,2025-08-16 16:46:46.642991,Customer Request
11027,372659,82.57,2026-01-16 13:40:29.642991,Duplicate
11028,372703,291.03,2025-11-06 18:26:54.642991,Fraud
11029,372749,226.22,2025-10-26 03:51:49.642991,Duplicate
11030,372754,252.6,2025-12-23 01:07:17.642991,Duplicate
11031,372765,102.87,2025-12-12 01:23:22.642991,Customer Request
11032,372803,820.83,2026-03-07 12:38:50.642991,Fraud
11033,372867,559.16,2025-08-17 05:54:12.642991,Product Issue
11034,372885,210.73,2025-05-06 10:06:15.642991,Duplicate
11035,372886,307.05,2025-09-02 13:34:09.642991,Customer Request
11036,372914,399.42,2026-01-13 17:53:53.642991,Customer Request
11037,372922,537.0,2025-12-30 02:34:54.642991,Fraud
11038,372987,585.82,2026-04-05 00:26:47.642991,Fraud
11039,372999,524.34,2025-10-14 05:40:05.642991,Product Issue
11040,373064,133.65,2025-05-25 13:57:02.642991,Fraud
11041,373114,520.33,2025-10-17 17:37:24.642991,Duplicate
11042,373118,73.37,2025-05-15 15:06:53.642991,Product Issue
11043,373139,519.41,2025-07-26 17:02:49.642991,Customer Request
11044,373232,103.17,2025-05-17 15:07:18.642991,Customer Request
11045,373252,28.51,2025-05-30 18:01:23.642991,Fraud
11046,373257,728.09,2025-10-15 05:36:38.642991,Duplicate
11047,373317,952.27,2026-03-13 05:23:16.642991,Duplicate
11048,373364,405.37,2025-08-08 09:36:21.642991,Product Issue
11049,373412,249.23,2026-01-01 15:26:33.642991,Fraud
